awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review,type,visited,latitude,longitude,broad_genre
,木鶏,千駄木駅 232m , 日本料理,【千駄木駅徒歩3分】◆落ち着いた隠れ家でお酒に寄り添う料理を堪能。日本酒やワインとともに,"￥15,000～￥19,999","￥15,000～￥19,999",3.61,,https://tabelog.com/tokyo/A1311/A131106/13266135/,完全予約制,電話での予約は承っておりません。ネット予約からお願いいたします。ご来店時間とお飲み物のご注文についてお願いがござます。TOPページ下方の備考欄をご確認ください。,東京メトロ千代田線千駄木駅から徒歩3分JR日暮里駅から徒歩10分 千駄木駅から232m,18:00 - 00:00,■ 営業時間11月〜全日、18時又は19時半〔日〕ランチ営業12時半一斉スタート■ 定休日月曜、火曜 (不定休あり),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.724392038688315,139.76550738482103",不明の為情報お待ちしております,東京都台東区谷中3-1-3 ,62,unagi,False,35.724392038688315,139.76550738482103,unagi
,うどん屋 新堀,代々木駅 132m , うどん,,"￥1,000～￥1,999","￥1,000～￥1,999",3.6,月曜日、日曜日,https://tabelog.com/tokyo/A1304/A130403/13247630/,予約不可,,JR山手線代々木駅東口から徒歩3分東京メトロ丸ノ内線新宿三丁目駅E8出口から徒歩5分小田急小田原線南新宿駅から徒歩8分 代々木駅から132m,,,カード不可 電子マネー不可 QRコード決済不可,"35.68403933869422,139.70356238445686",03-6380-4894,東京都渋谷区千駄ヶ谷5-23-9 モルフォ 1F,540,unagi,False,35.68403933869422,139.70356238445686,unagi
食べログ すき焼き・しゃぶしゃぶ 百名店 2024 選出店,ざくろ 銀座店,銀座駅 186m , しゃぶしゃぶ、すき焼き、ステーキ,,"￥8,000～￥9,999","￥8,000～￥9,999",3.6,-,https://tabelog.com/tokyo/A1301/A130101/13002261/,予約可,,地下鉄銀座駅A8出口より徒歩1分、三越と松屋の間にあります三菱UFJ銀行の地下一階です。 銀座駅から186m,11:00 - 15:00L.O. 14:30,■定休日年末年始（12/31～1/1）、休館日1月2日（木）～1月3日（金）は、11:00～16:00（LO 15:00）・17:00～21:00（LO 20:00）となります。1月4日（土）より通常と変らず営業いたします。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （d払い）,"35.67165563872203,139.76618888428789",03-3535-4421,東京都中央区銀座4-6-1 銀座三和ビル　Ｂ１Ｆ,516,unagi,False,35.67165563872203,139.76618888428789,unagi
,めしや ヒロキ倶楽部 新宿,新宿西口駅 196m , 居酒屋、日本料理、日本酒バー,【新宿駅徒歩3分】西新宿の路地裏に佇む粋な居酒屋,"￥5,000～￥5,999","￥5,000～￥5,999",3.6,,https://tabelog.com/tokyo/A1304/A130401/13282540/,予約可,※混雑時は2時間制とさせて頂く場合がございます。※月〜金・祝前日は18:00までの入店と20:30以降の入店のみネット予約を承っております。また、土日祝日は16:00〜/18:15〜/20:30〜以降の入店のみネット予約を承っております。※ご予約後のキャンセル・内容変更は必ずお電話でお願い致します。ご理解とご協力のほど、よろしくお願い致します。,JR 新宿駅西口　徒歩5分西武新宿線　西武新宿駅  徒歩3分 新宿西口駅から196m,17:00 - 23:00L.O. 料理22:00 ドリンク22:30,■ 営業時間■貸し切り予約承ってます。ご予算やご要望などお気軽にお申し付けください。■ 定休日無/領収書にインボイス番号を印字しております。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.69379681729711,139.69698032876445",03-5937-1940,東京都新宿区西新宿7-12-24 第二小島ビル 1F,506,unagi,False,35.69379681729711,139.69698032876445,unagi
,おにやんま 御茶ノ水店,御茶ノ水駅 31m , うどん,,～￥999,～￥999,3.6,-,https://tabelog.com/tokyo/A1310/A131002/13252677/,予約不可,,御茶ノ水駅から31m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.69934693870408,139.76511248456833",不明の為情報お待ちしております,東京都千代田区神田駿河台4-5 ,491,unagi,False,35.69934693870408,139.76511248456833,unagi
,恵比寿 米ル,代官山駅 319m , 日本料理,秋の食材を取り入れたコースメニューになりました！！お気軽にお問い合わせください,"￥8,000～￥9,999","￥8,000～￥9,999",3.6,,https://tabelog.com/tokyo/A1303/A130302/13211399/,予約可,,恵比寿駅西口より　徒歩5分　1Ｆが　イタリアン　セル サル サーレ　右の階段で地下へ　降りて下さいませ。　看板は一切ございません。 代官山駅から319m,17:00 - 23:00,■定休日年末年始,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.648720038717734,139.70701308409767",03-6416-9637,東京都渋谷区恵比寿西1-16-7 HAGIWARA BLDG.7 B1F,457,unagi,False,35.648720038717734,139.70701308409767,unagi
食べログ すき焼き・しゃぶしゃぶ 百名店 2024 選出店,松阪牛 よし田,初台駅 175m , すき焼き、しゃぶしゃぶ、鉄板焼き,松阪牛と四季折々の厳選食材の美味しさをご堪能！,"￥20,000～￥29,999","￥20,000～￥29,999",3.6,,https://tabelog.com/tokyo/A1318/A131807/13188515/,予約可,当店でご利用いただけます緑色の商品券ですが12月中はご利用いただけませんご理解の程よろしくお願いいたします,電車：京王新線「初台」駅 東口より徒歩１分お車：首都高速４号新宿線「新宿ランプ」より５分 初台駅から175m,11:30 - 14:30L.O. 14:00,"■ 営業時間Lunch （コースL.O.13:30）※ご予約は、ランチコース（5,800円,9,100円）とディナーコース（11,000円、16,000円、21,000円）のみ承っております。■ 定休日年中無休(年末年始、ビル休館日を除く)※土日祝は企業様の貸切が多くございますので、ご了承くださいませ。",カード可 （VISA、Master、JCB、AMEX、Diners、UnionPay） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済不可,"35.68299668396941,139.68682389173557",03-5358-5401,東京都新宿区西新宿3-20-2 東京オペラシティタワー 53階,452,unagi,False,35.68299668396941,139.68682389173557,unagi
,伊豆の旬 やんも 丸の内店,有楽町駅 289m , 日本料理、海鮮、居酒屋,毎日仕入れる伊豆直送の新鮮な魚介や季節の逸品を、全国の地酒と供に堪能する。個室完備,"￥10,000～￥14,999","￥10,000～￥14,999",3.6,,https://tabelog.com/tokyo/A1301/A130102/13004075/,予約可,滞在時間1時間以上ご利用できます。,JR山手線・京葉線「東京駅」 丸の内6番出口 直結（地下道）JR山手線「有楽町駅」 東京国際フォーラム出口 徒歩5分地下鉄日比谷線「日比谷駅」徒歩7分 地下鉄有楽町線「有楽町駅」・千代田線「二重橋前駅」徒歩4分 有楽町駅から289m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済可 （PayPay、楽天ペイ、au PAY）,"35.67749963871701,139.76213598434975",03-5224-3322,東京都千代田区丸の内3-3-1 新東京ビル B1F,425,unagi,False,35.67749963871701,139.76213598434975,unagi
食べログ 食堂 百名店 2024 選出店,京粕漬 魚久  銀座店,東銀座駅 203m , 食堂、海鮮,東銀座駅2分◆芯まで味をしみ込ませた魚久自慢の「京粕漬」。伝統の味をランチで気軽に賞味,-,-,3.6,土曜日、日曜日、祝日,https://tabelog.com/tokyo/A1301/A130101/13005687/,予約不可,予約受けておりません,都営地下鉄浅草線東銀座駅から徒歩約2分（A2）東京メトロ日比谷線東銀座駅から徒歩約2〜3分（A8）東京メトロ日比谷線・銀座線銀座駅から徒歩約2〜3分（A12） 東銀座駅から203m,11:00 - 14:00,■ 定休日年末年始（12/28～1/5までお休みさせて頂きます。） 正月三箇日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD） QRコード決済不可,"35.67111936924069,139.76782465592828",03-6226-3395,東京都中央区銀座3-10-15 東銀2ビル 2F,420,unagi,False,35.67111936924069,139.76782465592828,unagi
,二代目 甚八,本郷三丁目駅 423m , うどん、カレーうどん、郷土料理,,"￥1,000～￥1,999","￥1,000～￥1,999",3.6,日曜日、祝日,https://tabelog.com/tokyo/A1310/A131004/13121200/,予約不可,,・都営大江戸線「本郷三丁目」駅(５番出口)より、徒歩６分・東京メトロ丸ノ内線「本郷三丁目」駅(２番出口)より、徒歩７分・東京メトロ千代田線「湯島」駅(５番出口)より、徒歩８分・JR中央線「御茶ノ水」駅(御茶ノ水橋口)より、徒歩９分 本郷三丁目駅から423m,11:00 - 16:00L.O. 15:30,■ 定休日2022.10.1～日曜、祝日定休日,カード可 （VISA、Master、AMEX） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済不可,"35.70540723869998,139.76430448463012",03-3868-2819,東京都文京区本郷3-22-9 真鍋ビル 1F,403,unagi,False,35.70540723869998,139.76430448463012,unagi
,築地 すし Omakase,築地駅 397m , 寿司、日本料理、海鮮,築地で高級店の鮨を抜群のコスパで。元寿司学校の講師が創る鮨の新しい形を・・・,"￥10,000～￥14,999","￥10,000～￥14,999",3.6,,https://tabelog.com/tokyo/A1313/A131301/13243089/,予約可,"カウンターの予約はホームページからのネット予約又は電話での予約に限りお取りします。各種サイトより備考にてカウンター希望を出しても承れませんのでご了承ください。尚、携帯キャリアメール（Docomo,au,softbank)等の場合は予約確定メールがフィルターにより届かない場合がございます。gmailやyahooメールなどの各種フリーメールでの登録を推奨いたします。",日比谷線【築地駅】から徒歩7分大江戸線【築地市場駅】から徒歩7分大江戸線【勝どき駅】から徒歩11分有楽町線【新富町駅】から徒歩12分 築地駅から397m,12:00 - 13:30L.O. 13:15,■ 営業時間12:00-13:30（12:00一斉スタート）16:00:21:30（last in19:30）早い時間に予約のない日は予約に合わせて開店します。■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済不可,"35.66461763872819,139.7714957842131",03-6260-6416,東京都中央区築地6-24-8 ,250,unagi,False,35.66461763872819,139.7714957842131,unagi
,ケンゾーエステイトワイナリー 六本木ヒルズ店,六本木駅 432m , フレンチ、日本料理、ワインバー,世界を席巻する高品質ワインをグラス１杯から,"￥20,000～￥29,999","￥20,000～￥29,999",3.6,,https://tabelog.com/tokyo/A1307/A130701/13162087/,予約可,"※お飲み物はワインのみとなります。※苦手な食材やアレルギーなどは事前にご連絡ください。■お席のみのご予約に関しまして、当日無連絡、あるいはご予約の時刻より30分以上経過した場合、原則キャンセル扱いとさせていただきます。11,000円×予約人数分のキャンセル料を申し受けます。■コースでのご予約の場合、当日キャンセルおよび無連絡でのキャンセルの場合は、代金の100％を申し受けます。",東京メトロ日比谷線「六本木駅」より徒歩6分都営地下鉄大江戸線「六本木駅」より徒歩8分都営地下鉄大江戸線「麻布十番駅」より徒歩8分 六本木駅から432m,11:30 - 23:00L.O. 料理22:00 ドリンク22:30,■ 営業時間[1階 カウンターフロア]11:30〜23:00 (L.O.22:00)[2階 レストランフロア]17:00〜22:00 (L.O.21:00),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.65884663871881,139.73056468418346",03-3408-1215,東京都港区六本木6-12-4 六本木ヒルズレジデンスD棟 1F・2F,237,unagi,False,35.65884663871881,139.73056468418346,unagi
,なだ万 シャングリ・ラ ホテル 東京店,東京駅 242m , 日本料理、寿司、鉄板焼き,美景広がる29Fの高層階で、鉄板焼きと職人技光る握りたての寿司をコースやアラカルトで堪能。,"￥20,000～￥29,999","￥20,000～￥29,999",3.6,,https://tabelog.com/tokyo/A1302/A130201/13072617/,予約可,※お食事券、金券扱いのチケットにて販売プランをご利用いただくことが出来ません。チケットをご利用のお客様はお電話にてご予約下さい。※鉄板焼きカウンター席のみ、未就学児のお子様のご入店はご遠慮いただいております。,東京駅【日本橋口】から徒歩2分 東京駅から242m,11:30 - 15:00L.O. 14:00,■ 営業時間Lunch　11:30～15:00（L.O.14:00）Dinner　17:30～22:00（L.O.21:00）※土日・祝日はアフタヌーンティー営業(前日までの要予約)15:00～17:00(L.O.16:30)※10/1～12/28まで、定休日の水曜・木曜は「WASAポップアップメニュー」のみ提供しております。 (①17:30～19:30、②20:00～22:00),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.682379538716255,139.7694409843939",03-6739-7899,東京都千代田区丸の内1-8-3 丸の内トラストタワー本館 シャングリ・ラ ホテル 東京 29F,235,unagi,False,35.682379538716255,139.7694409843939,unagi
,中清 吉祥寺,吉祥寺駅 758m , そば、居酒屋、日本酒バー,,～￥999,～￥999,3.6,水曜日,https://tabelog.com/tokyo/A1320/A132001/13015907/,予約可,,JR中央線/総武線・京王井の頭線 吉祥寺駅、徒歩15分 吉祥寺駅から758m,11:30 - 15:00,■ 定休日月1回木曜,カード不可 電子マネー不可 QRコード決済不可,"35.7088421386376,139.57524878479734",0422-21-2891,東京都武蔵野市吉祥寺本町4-4-15 ,233,unagi,False,35.7088421386376,139.57524878479734,unagi
,赤坂 鮨 ふくなが,赤坂見附駅 238m , 寿司、海鮮、日本酒バー,旬食材で仕上げる至極の一貫。青森の料理や銘酒とともに。,"￥15,000～￥19,999","￥15,000～￥19,999",3.6,,https://tabelog.com/tokyo/A1308/A130801/13266343/,予約可,【20時以降ご予約のお客様へ】お席のご準備にお時間を頂く場合がございます。ご了承頂ますようお願い申し上げます。【貸切ご予約の方へ】ご予約の際はお電話にてお問い合わせください。,赤坂見附駅から徒歩4分千代田線赤坂駅から徒歩6分 赤坂見附駅から238m,17:00 - 23:00,■ 営業時間最終入店21:00,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.67455223871088,139.7369739843376",03-6277-7118,東京都港区赤坂3-15-14 ,226,unagi,False,35.67455223871088,139.7369739843376,unagi
,魚がし 福ちゃん 2号店,渋谷駅 260m , 立ち飲み、海鮮,,"￥6,000～￥7,999","￥6,000～￥7,999",3.6,-,https://tabelog.com/tokyo/A1303/A130301/13067049/,予約不可,,京王井の頭線【渋谷駅】西口　徒歩１分ＪＲ山手線他【渋谷駅】徒歩４分東京メトロ銀座線【渋谷駅】徒歩５分東京メトロ半蔵門線、東急田園都市線【渋谷駅】徒歩６分東京メトロ副都心線、東急東横線【渋谷駅】徒歩８分 渋谷駅から260m,,,カード不可 電子マネー不可 QRコード決済不可,"35.6578309387093,139.69866018419555",03-3476-4476,東京都渋谷区道玄坂1-11-8 ,206,unagi,False,35.6578309387093,139.69866018419555,unagi
,鳥佳,恵比寿駅 190m , 焼き鳥、鳥料理,ビブグルマン選出店の焼鳥とワインのマリアージュ,"￥15,000～￥19,999","￥15,000～￥19,999",3.6,水曜日、日曜日,https://tabelog.com/tokyo/A1303/A130302/13175733/,完全予約制,・完全予約制となっております。・御予約は予約サイト『OMAKASE』ウェブ予約で承っております。※お席に空きがある場合はお電話でもご予約可能でございます。お気軽にお問合せください。,恵比寿駅西口より駒沢通り出てケンタッキーとサンマルクの間を30秒ほど歩いていただくと、右側の2階にございます。 恵比寿駅から190m,17:00 - 22:45,■ 営業時間1部/17:00～19:30または17:15～19:452部/20:00～22:30または20:15～22:45※2時間半制を取らせて頂いております。,カード可 電子マネー不可 QRコード決済不可,"35.64763611755919,139.70821374337552",03-6455-3859,東京都渋谷区恵比寿西1-8-13 エムロード戸田 2F,205,unagi,False,35.64763611755919,139.70821374337552,unagi
,銀座 鮨 佑,東銀座駅 226m , 寿司、日本料理、海鮮,国内有数のマグロ仲卸を使うなど、食材に妥協なし。大将の気さくな人柄で著名人も通う江戸前鮨。,"￥30,000～￥39,999","￥30,000～￥39,999",3.6,,https://tabelog.com/tokyo/A1301/A130101/13279494/,予約可,・キャンセルポリシーにつきまして==================2日前 コース料金 50%前日・当日 コース料金 100%==================・連絡が繋がらず、予約時間から30分経過(超過)した場合は、自動的にキャンセルとなりますのでご了承ください。,東京メトロ銀座線「銀座」駅より徒歩5分東京メトロ丸ノ内線「銀座」駅より徒歩5分東京メトロ日比谷線「東銀座」駅より徒歩3分東京メトロ日比谷線「銀座」駅より徒歩5分都営浅草線「東銀座」駅より徒歩3分 東銀座駅から226m,11:30 - 13:45,"■ 営業時間【ランチ】1部：11時半～12時半2部：12時45分～13時45分※12:30でご予約の場合は12:45にご来店ください。※ If you have a reservation at 12:30, please arrive at 12:45.※2024/5/1～下記営業時間となります。【ディナー】1部：18時～20時2部：20時半～22時半",カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （d払い）,"35.67027123872399,139.7695998842715",03-6264-0165,東京都中央区銀座3-14-17 コビキス銀座 B1F,189,unagi,False,35.67027123872399,139.7695998842715,unagi
,SHE meguro,不動前駅 478m , アジア・エスニック、餃子、寿司,「一日の始まりや終わりをちょっと素敵にする」大人の隠れ家,"￥8,000～￥9,999","￥8,000～￥9,999",3.6,,https://tabelog.com/tokyo/A1317/A131710/13248858/,予約可,"【要注意】①ディナータイムは20才未満のお客様のご来店をご遠慮いただいております。②ネット予約を頂きましても、座席指定はできません。【サービス料】1Fディナー：500円/名、3Fディナー：1000円/名、全フロアー：閉店時間以降の滞在：別途/１名様1,000円/h　【ネット予約料】1Fランチ：110円/名、3Fランチ：500円/名",【目黒駅】　徒歩７分（ＪＲ山手線、東急目黒線、三田線、南北線）【不動前駅】徒歩７分（東急目黒線） 不動前駅から478m,11:30 - 14:30L.O. 14:00,【ランチ】毎日営業、【ディナー】定休日@㈪㈫、【祝日】通常営業日通り、【特記事項】ディナータイムは未成年者のご来店をご遠慮頂いております。また、全時間帯にてカフェ営業はしておりません。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.62905083873316,139.71617338389262",03-6303-9441,東京都品川区上大崎4-5-31 ,184,unagi,False,35.62905083873316,139.71617338389262,unagi
食べログ すき焼き・しゃぶしゃぶ 百名店 2024 選出店,人形町 今半 東京ガーデンテラス紀尾井町店,永田町駅 120m , すき焼き、しゃぶしゃぶ,,"￥20,000～￥29,999","￥20,000～￥29,999",3.6,-,https://tabelog.com/tokyo/A1308/A130803/13199422/,予約可,,東京メトロ南北線、半蔵門線、有楽町線　永田町駅　9a出口直結 永田町駅から120m,11:00 - 15:00,■ 営業時間15:00～17:00準備中■ 定休日不定休(紀尾井テラスに準ずる),カード可 （JCB、AMEX） 電子マネー可,"35.67922043870829,139.73816648438392",03-3237-5800,東京都千代田区紀尾井町1-3 東京ガーデンテラス紀尾井町 紀尾井テラス 3F,138,unagi,False,35.67922043870829,139.73816648438392,unagi
,熟成鮨 万,広尾駅 908m , 寿司,シャリと言う食材を お魚と言うソースで食べると言う独自の感性の新しいお鮨の形,"￥30,000～￥39,999","￥30,000～￥39,999",3.6,日曜日,https://tabelog.com/tokyo/A1303/A130301/13225998/,完全予約制,ご予約は、お電話またはインターネットの予約サイト(tablecheck)からお願いいたします。Please make your reservation through tablecheck (online).,JR恵比寿駅・東京メトロ広尾駅より徒歩20分タクシー5分 広尾駅から908m,18:00 - 00:00,■ 営業時間【第１部】18:00〜20:30【第２部】20:45〜23:15御案内開始【第１部】17:55【第２部】20:40※第1部の最終入店時刻は18:15です。※第2部の最終入店時刻は21:00です。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.656406138715035,139.71383348417052",050-1807-6857,東京都渋谷区東4-6-5 ヴァビル 301,136,unagi,False,35.656406138715035,139.71383348417052,unagi
,東白庵 かりべ,千歳烏山駅 539m , そば、天ぷら、バー,,"￥6,000～￥7,999","￥6,000～￥7,999",3.6,水曜日,https://tabelog.com/tokyo/A1318/A131809/13240194/,予約可,,千歳烏山駅から539m,,,カード可 電子マネー不可 QRコード決済不可,"35.66349283867523,139.60297628431985",03-6879-8998,東京都世田谷区粕谷4-23-19 ,134,unagi,False,35.66349283867523,139.60297628431985,unagi
,らんまん,中野駅 230m , 居酒屋、海鮮、日本料理,,"￥6,000～￥7,999","￥6,000～￥7,999",3.6,水曜日,https://tabelog.com/tokyo/A1319/A131902/13013556/,予約可,,ＪＲ中央線、東京メトロ東西線【中野駅】北口　徒歩３分 中野駅から230m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.70785283866708,139.66585858472385",03-3387-0031,東京都中野区中野5-59-10 ,131,unagi,False,35.70785283866708,139.66585858472385,unagi
,わくい亭,本所吾妻橋駅 506m , 居酒屋、海鮮、洋食,,"￥5,000～￥5,999","￥5,000～￥5,999",3.6,日曜日、祝日,https://tabelog.com/tokyo/A1312/A131203/13003579/,予約可,土曜日は予約不可,本所吾妻橋駅から506m,,,カード不可 電子マネー不可 QRコード決済不可,"35.70400473871365,139.80441058458783",03-3829-3751,東京都墨田区本所3-22-12 ,127,unagi,False,35.70400473871365,139.80441058458783,unagi
,味農家,新御徒町駅 498m , 日本料理、野菜料理,,"￥8,000～￥9,999","￥8,000～￥9,999",3.6,,https://tabelog.com/tokyo/A1311/A131101/13074417/,完全予約制,食べられない食品、他ご要望がございましたら、お店までご連絡下さい。(メニュー詳細は当店ホームページにてご確認頂けます。,都営大江戸線又はつくばエクスプレス　新御徒町駅Ａ４出口から徒歩８分ＪＲ総武線　浅草橋駅西口から徒歩１２分 新御徒町駅から498m,11:30 - 14:00L.O. 料理12:30 ドリンク13:30,■ 定休日月末2日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （楽天ペイ、au PAY）,"35.702505738707536,139.78222728458826",03-3866-3795,東京都台東区鳥越1-5-5 ,120,unagi,False,35.702505738707536,139.78222728458826,unagi
,銀座焼とり 京丹波,内幸町駅 390m , 焼き鳥,銀座にNEW OPEN 京丹波町産の高坂鶏が味わえる焼鳥専門店。,"￥15,000～￥19,999","￥15,000～￥19,999",3.6,,https://tabelog.com/tokyo/A1301/A130101/13296134/,予約可,※コースは2時間制となります。※予約時(Webなど)のお席詳細の指定はお受けしておりません。※お店に要望がある場合は必ずお電話下さい。（コメントですとお店からの確認連絡が出来ない場合があるのでご了承下さい）,銀座駅：300m日比谷駅：300m 内幸町駅から390m,17:00 - 23:00L.O. 料理21:00 ドリンク22:30,■ 定休日年末年始,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67074733872064,139.76001158428303",03-6263-9156,東京都中央区銀座7-2-18 銀座グランベルスクエア 201,120,unagi,False,35.67074733872064,139.76001158428303,unagi
食べログ 寿司 TOKYO 百名店 2022 選出店,寿司 いずみ,武蔵小山駅 742m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.6,月曜日,https://tabelog.com/tokyo/A1317/A131702/13018559/,完全予約制,,目黒駅タクシー8分。徒歩30分武蔵小山駅徒歩15分 武蔵小山駅から742m,18:30 - 00:00,■ 営業時間18:30～24:00くらいまで■ 定休日不定休有り,カード不可 電子マネー不可,"35.626609238729934,139.70118348387842",03-3793-9150,東京都目黒区下目黒6-6-9 ,119,unagi,False,35.626609238729934,139.70118348387842,unagi
,鳥つき,恵比寿駅 189m , 焼き鳥,「温故知新」目、舌、おなかが喜ぶボーダレスコースをお楽しみください,"￥10,000～￥14,999","￥10,000～￥14,999",3.6,月曜日、火曜日,https://tabelog.com/tokyo/A1303/A130302/13282048/,完全予約制,・完全予約制となっております。・御予約は予約サイト『OMAKASE』ウェブ予約で承っております。※お席に空きがある場合はお電話でもご予約可能でございます。お気軽にお問合せください。,恵比寿駅西口より駒沢通り出てケンタッキーとサンマルクの間を30秒ほど歩いていただくと、右側の2階にございます。恵比寿駅から187m 恵比寿駅から189m,17:00 - 22:45,■ 営業時間1部/17:00～19:30または17:15～20452部/20:00～22:30または20:15～22:45※2時間半制を取らせて頂いております。,カード可 電子マネー不可 QRコード決済不可,"35.64765523871881,139.70822998408607",03-6433-7505,東京都渋谷区恵比寿西1-8-13 エムロード戸田 2F,118,unagi,False,35.64765523871881,139.70822998408607,unagi
,舟町一期,四谷三丁目駅 226m , 居酒屋、日本料理、鍋,～四谷三丁目駅から徒歩3分～ 「料理人の家にようこそ」和食にとらわれない創作料理の虜に…。,"￥8,000～￥9,999","￥8,000～￥9,999",3.6,,https://tabelog.com/tokyo/A1309/A130903/13151989/,予約可,※5名様以上のご予約に関しましては、ネット予約に対応致しておりません。お店に直接お電話にてお問い合わせください。※苦手食材やアレルギー等は事前にご連絡下さい。来店後では対応できないこともございます。※期間限定鍋と期間限定コースは事前のご予約が必要となります（2名様から）。また仕入れの関係上ネット予約は2日前までしか対応しておりません。前日以降で限定鍋ご希望の方は直接お電話ください。,地下鉄丸ノ内線「四谷三丁目駅」より徒歩3分都営新宿線「曙橋駅」より徒歩5分 四谷三丁目駅から226m,17:00 - 23:00L.O. 22:00,■ 営業時間その日の営業状況、予約の状況により変更や早閉めすることがあり。■ 定休日不定休(HPに記載),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.68979693869634,139.7217247845023",03-6273-0277,東京都新宿区舟町5-25 TSIFUNAMACHI 3F,117,unagi,False,35.68979693869634,139.7217247845023,unagi
,すず木,新富町駅 111m , 日本料理,,"￥15,000～￥19,999","￥15,000～￥19,999",3.6,-,https://tabelog.com/tokyo/A1313/A131301/13119576/,予約可,,メトロ有楽町線新富町駅徒歩約2分 新富町駅から111m,,,カード可 （Master、JCB、AMEX、Diners） 電子マネー不可,"35.67031163872488,139.77253888426984",03-3543-1711,東京都中央区築地1-3-2 高嶋ビル1F,60,unagi,False,35.67031163872488,139.77253888426984,unagi
,京料理 阿うん,代々木公園駅 327m , 日本料理,アラカルトでのご利用も可能となりました。,"￥10,000～￥14,999","￥10,000～￥14,999",3.6,日曜日,https://tabelog.com/tokyo/A1303/A130301/13230258/,予約可,・お電話は音声案内に従いネット予約は①、店舗に繋げる場合は②を押して下さい。営業中等出られない場合がございます。,【小田急線、代々木八幡駅】→改札を出て直進、突き当り山手通りを左折、3分程歩くと富ヶ谷交差点がありますので、歩道橋を渡ってそのまま直進、肉のハナマサさん(スーパー)が左に見えたらそこから1分足らずで着きます。緑の垣根と袖看板が目印になります。【千代田線、代々木公園駅】→八幡方面出口(別の出口だと遠回りになります)を出て右に少し歩くと、線路の上に山手通り(緑の歩道橋のようなもの)が見えますので、左側に見える階段を上ってください。山手通りに出ましたら左折、そのあとは上記代々木八幡駅からの行き方と同じです。どちらの駅からも徒歩7～8分程で、お店は山手通りに面しています。 代々木公園駅から327m,17:00 - 23:00,※定休日は日曜日の他、年末年始や臨時休業がございます。■最終入店■月曜～金曜コース(前日までの要予約)/19:30、アラカルト20:30土曜／祝日コース(前日までの要予約)/19:00、アラカルト19:30ーーーーーーーーーーーー短い時間でもよろしければ遅い時間の入店が可能な日もございますので、当日お気軽にお電話くださいませ。(1ドリンク制、お席料別途600円頂戴しております)売り切れが多く出た時など早目に閉める場合がございますので、ご来店前にお問い合わせいただけますと幸いです。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66662623870038,139.68819238429177",050-3628-6763,東京都渋谷区富ヶ谷1-33-6 代々木パークサイド B1F,53,unagi,False,35.66662623870038,139.68819238429177,unagi
