awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review,type
食べログ ラーメン TOKYO 百名店 2023 選出店,あさひ町内会,板橋区役所前駅 216m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.83,月曜日,https://tabelog.com/tokyo/A1322/A132205/13244535/,予約不可,,都営地下鉄三田線「板橋区役所前」駅より徒歩4分東武東上線「下板橋」駅より徒歩9分 板橋区役所前駅から216m,11:00 - 14:50,■ 定休日月曜日(祝日は営業）,カード不可 電子マネー不可 QRコード決済不可,"35.750102938655,139.71215768511817",03-6915-5569,東京都板橋区板橋3-5-1 リビオタワー板橋 1F,1300,ramen
食べログ ラーメン TOKYO 百名店 2023 選出店,一番いちばん,町田駅 821m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.83,水曜日,https://tabelog.com/tokyo/A1327/A132701/13001469/,予約不可,,小田急線町田駅北口から徒歩約10分 町田駅から821m,12:00 - 14:30,■ 営業時間材料無くなり次第終了,カード不可,"35.54938953869802,139.44698868327663",不明の為情報お待ちしております,東京都町田市中町1-28-24 大成ビル　１Ｆ,983,ramen
,三馬路 東京店,神田駅 295m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.83,土曜日、日曜日,https://tabelog.com/tokyo/A1310/A131002/13266565/,予約不可,,JR神田駅西口より徒歩3分 神田駅から295m,12:00 - 15:00L.O. 14:45,食材が無くなり次第、営業終了,カード不可 電子マネー不可 QRコード決済不可,"35.69105163871035,139.76820288448238",03-3527-1412,東京都千代田区内神田2-9-6 祥司ビル 1F,945,ramen
,RAMEN MATSUI,新宿御苑前駅 436m , ラーメン・つけ麺(ラーメン),,-,-,3.83,水曜日、木曜日,https://tabelog.com/tokyo/A1304/A130402/13285098/,予約不可,,東京メトロ丸の内線 新宿御苑前駅 徒歩6分都営地下鉄新宿線 曙橋駅 徒歩10分東京メトロ丸の内線 四谷三丁目駅 徒歩7分 新宿御苑前駅から436m,11:00 - 15:00,◾️不定休あり。最新情報はX、Instagramにてご確認ください。◾️オーダーの偏りによっては各スープが売り切れになる可能性もございます。予めご了承ください。◾️混雑緩和の為に連食はお断りしております。予めご了承ください。◾️時期によって期間限定メニューあり（詳細はX、Instagramをご確認ください）,カード不可 電子マネー不可 QRコード決済不可,"35.689070138694824,139.71550098449933",不明の為情報お待ちしております,東京都新宿区四谷4-25-10 ダイアパレス御苑前 B-2,688,ramen
,麺 ふじさき,亀戸駅 577m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.83,火曜日,https://tabelog.com/tokyo/A1312/A131202/13276443/,予約不可,,JR総武線・東武亀戸線 亀戸駅 北口より徒歩10分 亀戸駅から577m,,,カード不可 電子マネー不可 QRコード決済不可,"35.70144833872113,139.82275278454915",不明の為情報お待ちしております,東京都江東区亀戸2-8-11 アドリーム亀戸 1F,667,ramen
,しおらーめん進化 2nd,町田市 , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.83,月曜日,https://tabelog.com/tokyo/A1327/A132701/13277081/,予約不可,,"小田急線鶴川駅より徒歩20分神奈中バス [鶴21][鶴22][鶴23]鶴川駅乗車→鶴川市民センターバス停より徒歩３分 鶴川駅から1,277m",,,カード不可 電子マネー不可 QRコード決済不可,"35.58741226492019,139.4687316829297",042-860-5122,東京都町田市大蔵町337-1 第二工藤ビル 1F,405,ramen
食べログ ラーメン TOKYO 百名店 2023 選出店,銀座 八五,東銀座駅 284m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.82,月曜日,https://tabelog.com/tokyo/A1301/A130101/13228602/,予約可,ご予約はTableCheckからのみ受け付けております。毎週土曜AM9時～、翌週分のご予約を受け付けます。食べログからのご予約はできません。また、お電話・問い合わせ等では予約に関するご質問にはお答えできませんのでご了承ください。,【東京メトロ】東銀座駅、新富町駅から徒歩3分【JR】有楽町駅から徒歩10分 東銀座駅から284m,11:00 - 15:30,■ 営業時間11:00～ 当日の並び順でのご案内※当日分のスープがなくなり次第受付を終了いたします。12:00～ ご予約者様のご案内■ 定休日月曜日、火曜日（不定休）※定休日の最新情報は、SNSをご確認ください。,カード可 （VISA、Master、JCB、AMEX、Diners、UnionPay） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY、Alipay、WeChat Pay）,"35.67054733872399,139.7701498842739",不明の為情報お待ちしております,東京都中央区銀座3-14-2 第一はなぶさビル 1F,1961,ramen
,大島,船堀駅 702m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.82,月曜日,https://tabelog.com/tokyo/A1312/A131205/13155875/,予約不可,,船堀駅徒歩8分船堀駅と船堀タワーの間の道を南東方面へ。船堀スポーツ公園を過ぎると右手に店舗が見えます。 船堀駅から702m,11:00 - 15:00,※いずれもスープ無くなり次第終了■ 定休日月(祝日の場合翌日休)11月の定休日　11/5、11/11、11/18、11/25,カード不可 電子マネー不可 QRコード決済不可,"35.67958093875004,139.86998028429517",03-3680-2601,東京都江戸川区船堀6-7-13 ,1762,ramen
食べログ ラーメン TOKYO 百名店 2023 選出店,成城青果,芦花公園駅 114m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.82,-,https://tabelog.com/tokyo/A1318/A131809/13247939/,予約不可,,京王線「芦花公園」駅北口徒歩1分 芦花公園駅から114m,,,カード不可 電子マネー不可 QRコード決済不可,"35.67131848036074,139.6089473753623",不明の為情報お待ちしております,東京都世田谷区南烏山3-1-11 芦花パークヒル 1F,1653,ramen
食べログ ラーメン TOKYO 百名店 2023 選出店,らぁめん 山と樹,高円寺駅 525m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.82,月曜日,https://tabelog.com/tokyo/A1319/A131904/13204607/,予約不可,,ＪＲ中央線【高円寺駅】徒歩7分東京メトロ丸ノ内線【東高円寺駅】徒歩10分 高円寺駅から525m,,,カード不可 電子マネー不可 QRコード決済不可,"35.70349493866642,139.65506878468742",03-6383-1773,東京都杉並区高円寺南5-21-7 高円寺マンション 107,1190,ramen
,味噌麺処 田坂屋,池袋駅 383m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.82,月曜日,https://tabelog.com/tokyo/A1305/A130501/13282625/,予約不可,,東京メトロ副都心線【池袋駅】徒歩３分ＪＲ各線【池袋駅】西口　徒歩５分東京メトロ丸ノ内線・有楽町線【池袋駅】徒歩５分東武東上線【池袋駅】徒歩５分西武池袋線【池袋駅】徒歩７分 池袋駅から383m,,,カード不可 電子マネー不可 QRコード決済不可,"35.73059253866568,139.7068059849248",03-6826-9890,東京都豊島区西池袋3-30-2 フェリース西池袋 1F,1021,ramen
食べログ ラーメン TOKYO 百名店 2023 選出店,中華そば 西川,千歳船橋駅 676m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.82,月曜日、火曜日、水曜日,https://tabelog.com/tokyo/A1318/A131813/13213036/,予約不可,,小田急線「千歳船橋駅」より徒歩約13分。 千歳船橋駅から676m,11:00 - 14:30,■ 定休日月曜日、火曜日、水曜日（祝日と重なっても休み）,カード不可 電子マネー不可 QRコード決済不可,"35.6442426386923,139.61817518411473",090-9152-9673,東京都世田谷区砧2-15-10 メゾンドオーポン 1F,987,ramen
食べログ ラーメン TOKYO 百名店 2023 選出店,Japanese Soba Noodles 蔦,代々木上原駅 293m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,-,-,3.81,-,https://tabelog.com/tokyo/A1318/A131811/13241560/,予約可,ご予約はTable CheckまたはOMAKASEをご利用ください,小田急・東京メトロ代々木上原駅から徒歩2分 代々木上原駅から293m,11:00 - 15:00,※月〜金はカウンターのみ9/19-21日までイベントの為お休みとなります,カード可 （VISA、Master） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、iD） QRコード決済可 （PayPay、d払い、au PAY）,"35.67039593869617,139.68247568433384",03-6416-8620,東京都渋谷区西原3-2-4 フロンティア代々木上原 B1F,1327,ramen
食べログ ラーメン TOKYO 百名店 2023 選出店,there is ramen,荻窪駅 353m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.81,-,https://tabelog.com/tokyo/A1319/A131906/13277729/,予約不可,,荻窪駅北口徒歩3分 荻窪駅から353m,11:00 - 16:00,■定休日無し,カード不可 電子マネー不可 QRコード決済不可,"35.70740833865223,139.61835208475264",不明の為情報お待ちしております,東京都杉並区天沼3-10-16 ,1257,ramen
食べログ ラーメン TOKYO 百名店 2023 選出店,らーめん亭 ひなり竜王,大森町駅 664m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.81,日曜日,https://tabelog.com/tokyo/A1315/A131503/13276299/,予約不可,,京浜急行 梅屋敷駅 徒歩9分・大森町駅 徒歩11分（梅屋敷駅からは、ほぼ1本道） 大森町駅から664m,11:00 - 14:30,■ 営業時間売り切れ時閉店,カード不可 電子マネー不可 QRコード決済不可,"35.56734683877854,139.7356289832557",不明の為情報お待ちしております,東京都大田区大森中2-14-17 ,715,ramen
,つけ麺 和 東京本店,竹ノ塚駅 141m , ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.81,-,https://tabelog.com/tokyo/A1324/A132404/13217032/,予約不可,,東武スカイツリーライン竹ノ塚駅徒歩３分 竹ノ塚駅から141m,,,カード不可 電子マネー不可 QRコード決済不可,"35.79381073865184,139.78943648550546",03-5856-9311,東京都足立区西竹ノ塚1-12-9 共栄ビル 1F,629,ramen
,えーちゃん食堂,不動前駅 652m , ラーメン・つけ麺(ラーメン),,-,-,3.81,水曜日,https://tabelog.com/tokyo/A1316/A131601/13284505/,予約不可,,不動前駅から652m,06:30 - 11:00,■ 営業時間6:30頃～11:00(材料無くなり次第終了)■ 定休日時々火曜日,カード不可 電子マネー不可 QRコード決済不可,"35.630536538730105,139.70954648391225",不明の為情報お待ちしております,東京都目黒区下目黒3-4-6 サンライズ目黒 1Ｆ,538,ramen
食べログ ラーメン TOKYO 百名店 2023 選出店,中華そば 児ノ木,落合駅 522m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(油そば・まぜそば),,"￥1,000～￥1,999","￥1,000～￥1,999",3.8,月曜日、金曜日,https://tabelog.com/tokyo/A1319/A131901/13154006/,予約不可,,1.落合駅より徒歩4分(東京メトロ東西線・4番出口)---------------------------------------------------------------------------------2.下落合駅より徒歩8分(西武新宿線・南口)---------------------------------------------------------------------------------3.中井駅より徒歩9分(1)西武新宿線・南口or(2)都営地下鉄大江戸線・A1出口---------------------------------------------------------------------------------4.東中野駅より徒歩10分(1)JR中央総武線・西口or(2)都営地下鉄大江戸線・A1出口---------------------------------------------------------------------------------5.高田馬場駅より徒歩17分(JR山手線・早稲田口または戸山口) 落合駅から522m,11:00 - 15:00,■ 営業時間その他、臨時休業等の情報はX(旧Twitter)にて随時更新しております,カード可 電子マネー可 QRコード決済可,"35.711221038673045,139.69128808474005",03-3361-6349,東京都新宿区上落合1-5-3 ,1220,ramen
食べログ ラーメン TOKYO 百名店 2023 選出店,長男、ほそのたかし,江古田駅 183m , ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.8,-,https://tabelog.com/tokyo/A1321/A132101/13261549/,予約不可,,西武池袋線江古田駅南口より徒歩2分都営大江戸線新江古田駅A2出口より徒歩9分近隣に一定時間無料の駐輪場、コインパーキング有り 江古田駅から183m,11:00 - 14:50,■ 営業時間平日の月曜日は次男のつけ麺のみでの営業です！通常メニューはございません。X若しくはインスタで告知してますので確認の上ご来店ください！※土、日、祝日は中休みなしの通し営業となります。⚠️11/18(月)をもちまして、次男のつけ麺終了です❗️なので11/11と11/18日の月曜日は次男のつけ麺のみの提供です！※また、祝日㊗️の11/4(月)は次男つけ麺ではないのでお気をつけ下さい！■ 定休日11月は定休日はございません！,カード不可 電子マネー不可 QRコード決済不可,"35.73636433865158,139.67408948500605",090-3852-4038,東京都練馬区旭丘1-68-12 第4正道江古田ビル 1F,790,ramen
食べログ ラーメン TOKYO 百名店 2023 選出店,西永福の煮干箱,西永福駅 112m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.8,-,https://tabelog.com/tokyo/A1318/A131805/13263789/,予約不可,,京王井の頭線西永福駅北口から徒歩1分 西永福駅から112m,,,カード不可 電子マネー不可 QRコード決済不可,"35.678731838676214,139.63641858445033",03-6304-7088,東京都杉並区永福3-55-3 ,748,ramen
